City,Date,Electricity Consumption,Source,Granularity
Cairo,2023-09-14,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-15,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-16,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-17,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-18,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-19,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-20,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-21,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-22,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-23,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-24,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-25,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-26,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-27,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-28,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-29,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-09-30,10286090067.25,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-01,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-02,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-03,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-04,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-05,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-06,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-07,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-08,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-09,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-10,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-11,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-12,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-13,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-14,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-15,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-16,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-17,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-18,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-19,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-20,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-21,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-22,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-23,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-24,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-25,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-26,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-27,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-28,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-29,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-30,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-10-31,9734193848.34,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-01,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-02,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-03,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-04,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-05,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-06,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-07,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-08,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-09,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-10,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-11,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-12,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-13,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-14,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-15,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-16,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-17,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-18,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-19,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-20,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-21,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-22,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-23,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-24,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-25,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-26,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-27,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-28,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-29,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-11-30,9710108598.29,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-01,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-02,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-03,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-04,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-05,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-06,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-07,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-08,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-09,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-10,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-11,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-12,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-13,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-14,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-15,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-16,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-17,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-18,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-19,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-20,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-21,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-22,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-23,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-24,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-25,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-26,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-27,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-28,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-29,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-30,11124942396.64,estimated-monthly-expanded,monthly_repeated
Cairo,2023-12-31,11124942396.64,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-01,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-02,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-03,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-04,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-05,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-06,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-07,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-08,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-09,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-10,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-11,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-12,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-13,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-14,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-15,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-16,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-17,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-18,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-19,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-20,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-21,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-22,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-23,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-24,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-25,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-26,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-27,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-28,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-29,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-30,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-01-31,8342517108.04,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-01,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-02,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-03,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-04,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-05,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-06,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-07,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-08,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-09,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-10,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-11,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-12,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-13,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-14,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-15,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-16,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-17,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-18,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-19,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-20,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-21,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-22,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-23,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-24,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-25,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-26,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-27,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-02-28,7693559108.9,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-01,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-02,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-03,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-04,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-05,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-06,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-07,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-08,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-09,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-10,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-11,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-12,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-13,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-14,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-15,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-16,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-17,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-18,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-19,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-20,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-21,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-22,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-23,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-24,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-25,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-26,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-27,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-28,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-29,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-30,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-03-31,7134236425.95,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-01,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-02,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-03,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-04,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-05,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-06,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-07,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-08,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-09,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-10,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-11,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-12,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-13,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-14,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-15,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-16,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-17,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-18,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-19,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-20,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-21,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-22,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-23,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-24,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-25,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-26,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-27,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-28,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-29,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-04-30,6948329173.68,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-01,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-02,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-03,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-04,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-05,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-06,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-07,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-08,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-09,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-10,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-11,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-12,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-13,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-14,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-15,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-16,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-17,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-18,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-19,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-20,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-21,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-22,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-23,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-24,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-25,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-26,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-27,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-28,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-29,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-30,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-05-31,7177484579.53,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-01,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-02,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-03,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-04,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-05,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-06,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-07,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-08,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-09,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-10,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-11,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-12,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-13,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-14,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-15,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-16,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-17,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-18,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-19,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-20,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-21,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-22,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-23,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-24,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-25,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-26,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-27,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-28,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-29,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-06-30,8047602365.3,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-01,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-02,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-03,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-04,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-05,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-06,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-07,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-08,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-09,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-10,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-11,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-12,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-13,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-14,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-15,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-16,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-17,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-18,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-19,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-20,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-21,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-22,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-23,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-24,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-25,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-26,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-27,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-28,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-29,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-30,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-07-31,8666242931.38,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-01,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-02,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-03,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-04,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-05,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-06,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-07,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-08,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-09,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-10,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-11,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-12,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-13,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-14,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-15,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-16,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-17,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-18,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-19,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-20,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-21,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-22,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-23,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-24,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-25,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-26,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-27,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-28,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-29,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-30,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-08-31,8766923605.59,estimated-monthly-expanded,monthly_repeated
Dubai,2023-09-01,7928136366.16,estimated-monthly-expanded,monthly_repeated
Dubai,2023-09-02,7928136366.16,estimated-monthly-expanded,monthly_repeated
Dubai,2023-09-03,7928136366.16,estimated-monthly-expanded,monthly_repeated
Dubai,2023-09-04,7928136366.16,estimated-monthly-expanded,monthly_repeated
Dubai,2023-09-05,7928136366.16,estimated-monthly-expanded,monthly_repeated
Dubai,2023-09-06,7928136366.16,estimated-monthly-expanded,monthly_repeated
